item_id,item_code,item_category,standard_cost,lead_time_days
671,ITEM_000671,Chemical,400.5,18
672,ITEM_000672,Gas,406.0,19
673,ITEM_000673,Equipment,411.5,20
674,ITEM_000674,Packaging,417.0,21
675,ITEM_000675,Wafer,422.5,22
676,ITEM_000676,Chemical,428.0,23
677,ITEM_000677,Gas,433.5,24
678,ITEM_000678,Equipment,439.0,25
679,ITEM_000679,Packaging,444.5,26
680,ITEM_000680,Wafer,450.0,27
681,ITEM_000681,Chemical,455.5,28
682,ITEM_000682,Gas,461.0,29
683,ITEM_000683,Equipment,466.5,30
684,ITEM_000684,Packaging,472.0,31
685,ITEM_000685,Wafer,477.5,32
686,ITEM_000686,Chemical,483.0,33
687,ITEM_000687,Gas,488.5,34
688,ITEM_000688,Equipment,494.0,35
689,ITEM_000689,Packaging,499.5,36
690,ITEM_000690,Wafer,505.0,7
691,ITEM_000691,Chemical,510.5,8
692,ITEM_000692,Gas,516.0,9
693,ITEM_000693,Equipment,521.5,10
694,ITEM_000694,Packaging,527.0,11
695,ITEM_000695,Wafer,532.5,12
696,ITEM_000696,Chemical,538.0,13
697,ITEM_000697,Gas,543.5,14
698,ITEM_000698,Equipment,549.0,15
699,ITEM_000699,Packaging,554.5,16
700,ITEM_000700,Wafer,10.0,17
701,ITEM_000701,Chemical,15.5,18
702,ITEM_000702,Gas,21.0,19
703,ITEM_000703,Equipment,26.5,20
704,ITEM_000704,Packaging,32.0,21
705,ITEM_000705,Wafer,37.5,22
706,ITEM_000706,Chemical,43.0,23
707,ITEM_000707,Gas,48.5,24
708,ITEM_000708,Equipment,54.0,25
709,ITEM_000709,Packaging,59.5,26
710,ITEM_000710,Wafer,65.0,27
711,ITEM_000711,Chemical,70.5,28
712,ITEM_000712,Gas,76.0,29
713,ITEM_000713,Equipment,81.5,30
714,ITEM_000714,Packaging,87.0,31
715,ITEM_000715,Wafer,92.5,32
716,ITEM_000716,Chemical,98.0,33
717,ITEM_000717,Gas,103.5,34
718,ITEM_000718,Equipment,109.0,35
719,ITEM_000719,Packaging,114.5,36
720,ITEM_000720,Wafer,120.0,7
721,ITEM_000721,Chemical,125.5,8
722,ITEM_000722,Gas,131.0,9
723,ITEM_000723,Equipment,136.5,10
724,ITEM_000724,Packaging,142.0,11
725,ITEM_000725,Wafer,147.5,12
726,ITEM_000726,Chemical,153.0,13
727,ITEM_000727,Gas,158.5,14
728,ITEM_000728,Equipment,164.0,15
729,ITEM_000729,Packaging,169.5,16
730,ITEM_000730,Wafer,175.0,17
731,ITEM_000731,Chemical,180.5,18
732,ITEM_000732,Gas,186.0,19
733,ITEM_000733,Equipment,191.5,20
734,ITEM_000734,Packaging,197.0,21
735,ITEM_000735,Wafer,202.5,22
736,ITEM_000736,Chemical,208.0,23
737,ITEM_000737,Gas,213.5,24
738,ITEM_000738,Equipment,219.0,25
739,ITEM_000739,Packaging,224.5,26
740,ITEM_000740,Wafer,230.0,27
741,ITEM_000741,Chemical,235.5,28
742,ITEM_000742,Gas,241.0,29
743,ITEM_000743,Equipment,246.5,30
744,ITEM_000744,Packaging,252.0,31
745,ITEM_000745,Wafer,257.5,32
746,ITEM_000746,Chemical,263.0,33
747,ITEM_000747,Gas,268.5,34
748,ITEM_000748,Equipment,274.0,35
749,ITEM_000749,Packaging,279.5,36
750,ITEM_000750,Wafer,285.0,7
751,ITEM_000751,Chemical,290.5,8
752,ITEM_000752,Gas,296.0,9
753,ITEM_000753,Equipment,301.5,10
754,ITEM_000754,Packaging,307.0,11
755,ITEM_000755,Wafer,312.5,12
756,ITEM_000756,Chemical,318.0,13
757,ITEM_000757,Gas,323.5,14
758,ITEM_000758,Equipment,329.0,15
759,ITEM_000759,Packaging,334.5,16
760,ITEM_000760,Wafer,340.0,17
761,ITEM_000761,Chemical,345.5,18
762,ITEM_000762,Gas,351.0,19
763,ITEM_000763,Equipment,356.5,20
764,ITEM_000764,Packaging,362.0,21
765,ITEM_000765,Wafer,367.5,22
766,ITEM_000766,Chemical,373.0,23
767,ITEM_000767,Gas,378.5,24
768,ITEM_000768,Equipment,384.0,25
769,ITEM_000769,Packaging,389.5,26
770,ITEM_000770,Wafer,395.0,27
771,ITEM_000771,Chemical,400.5,28
772,ITEM_000772,Gas,406.0,29
773,ITEM_000773,Equipment,411.5,30
774,ITEM_000774,Packaging,417.0,31
775,ITEM_000775,Wafer,422.5,32
776,ITEM_000776,Chemical,428.0,33
777,ITEM_000777,Gas,433.5,34
778,ITEM_000778,Equipment,439.0,35
779,ITEM_000779,Packaging,444.5,36
780,ITEM_000780,Wafer,450.0,7
781,ITEM_000781,Chemical,455.5,8
782,ITEM_000782,Gas,461.0,9
783,ITEM_000783,Equipment,466.5,10
784,ITEM_000784,Packaging,472.0,11
785,ITEM_000785,Wafer,477.5,12
786,ITEM_000786,Chemical,483.0,13
787,ITEM_000787,Gas,488.5,14
788,ITEM_000788,Equipment,494.0,15
789,ITEM_000789,Packaging,499.5,16
790,ITEM_000790,Wafer,505.0,17
791,ITEM_000791,Chemical,510.5,18
792,ITEM_000792,Gas,516.0,19
793,ITEM_000793,Equipment,521.5,20
794,ITEM_000794,Packaging,527.0,21
795,ITEM_000795,Wafer,532.5,22
796,ITEM_000796,Chemical,538.0,23
797,ITEM_000797,Gas,543.5,24
798,ITEM_000798,Equipment,549.0,25
799,ITEM_000799,Packaging,554.5,26
800,ITEM_000800,Wafer,10.0,27
801,ITEM_000801,Chemical,15.5,28
802,ITEM_000802,Gas,21.0,29
803,ITEM_000803,Equipment,26.5,30
804,ITEM_000804,Packaging,32.0,31
805,ITEM_000805,Wafer,37.5,32
806,ITEM_000806,Chemical,43.0,33
807,ITEM_000807,Gas,48.5,34
808,ITEM_000808,Equipment,54.0,35
809,ITEM_000809,Packaging,59.5,36
810,ITEM_000810,Wafer,65.0,7
811,ITEM_000811,Chemical,70.5,8
812,ITEM_000812,Gas,76.0,9
813,ITEM_000813,Equipment,81.5,10
814,ITEM_000814,Packaging,87.0,11
815,ITEM_000815,Wafer,92.5,12
816,ITEM_000816,Chemical,98.0,13
817,ITEM_000817,Gas,103.5,14
818,ITEM_000818,Equipment,109.0,15
819,ITEM_000819,Packaging,114.5,16
820,ITEM_000820,Wafer,120.0,17
821,ITEM_000821,Chemical,125.5,18
822,ITEM_000822,Gas,131.0,19
823,ITEM_000823,Equipment,136.5,20
824,ITEM_000824,Packaging,142.0,21
825,ITEM_000825,Wafer,147.5,22
826,ITEM_000826,Chemical,153.0,23
827,ITEM_000827,Gas,158.5,24
828,ITEM_000828,Equipment,164.0,25
829,ITEM_000829,Packaging,169.5,26
830,ITEM_000830,Wafer,175.0,27
831,ITEM_000831,Chemical,180.5,28
832,ITEM_000832,Gas,186.0,29
833,ITEM_000833,Equipment,191.5,30
834,ITEM_000834,Packaging,197.0,31
835,ITEM_000835,Wafer,202.5,32
836,ITEM_000836,Chemical,208.0,33
837,ITEM_000837,Gas,213.5,34
838,ITEM_000838,Equipment,219.0,35
839,ITEM_000839,Packaging,224.5,36
840,ITEM_000840,Wafer,230.0,7
841,ITEM_000841,Chemical,235.5,8
842,ITEM_000842,Gas,241.0,9
843,ITEM_000843,Equipment,246.5,10
844,ITEM_000844,Packaging,252.0,11
845,ITEM_000845,Wafer,257.5,12
846,ITEM_000846,Chemical,263.0,13
847,ITEM_000847,Gas,268.5,14
848,ITEM_000848,Equipment,274.0,15
849,ITEM_000849,Packaging,279.5,16
850,ITEM_000850,Wafer,285.0,17
851,ITEM_000851,Chemical,290.5,18
852,ITEM_000852,Gas,296.0,19
853,ITEM_000853,Equipment,301.5,20
854,ITEM_000854,Packaging,307.0,21
855,ITEM_000855,Wafer,312.5,22
856,ITEM_000856,Chemical,318.0,23
857,ITEM_000857,Gas,323.5,24
858,ITEM_000858,Equipment,329.0,25
859,ITEM_000859,Packaging,334.5,26
860,ITEM_000860,Wafer,340.0,27
861,ITEM_000861,Chemical,345.5,28
862,ITEM_000862,Gas,351.0,29
863,ITEM_000863,Equipment,356.5,30
864,ITEM_000864,Packaging,362.0,31
865,ITEM_000865,Wafer,367.5,32
866,ITEM_000866,Chemical,373.0,33
867,ITEM_000867,Gas,378.5,34
868,ITEM_000868,Equipment,384.0,35
869,ITEM_000869,Packaging,389.5,36
870,ITEM_000870,Wafer,395.0,7
871,ITEM_000871,Chemical,400.5,8
872,ITEM_000872,Gas,406.0,9
873,ITEM_000873,Equipment,411.5,10
874,ITEM_000874,Packaging,417.0,11
875,ITEM_000875,Wafer,422.5,12
876,ITEM_000876,Chemical,428.0,13
877,ITEM_000877,Gas,433.5,14
878,ITEM_000878,Equipment,439.0,15
879,ITEM_000879,Packaging,444.5,16
880,ITEM_000880,Wafer,450.0,17
881,ITEM_000881,Chemical,455.5,18
882,ITEM_000882,Gas,461.0,19
883,ITEM_000883,Equipment,466.5,20
884,ITEM_000884,Packaging,472.0,21
885,ITEM_000885,Wafer,477.5,22
886,ITEM_000886,Chemical,483.0,23
887,ITEM_000887,Gas,488.5,24
888,ITEM_000888,Equipment,494.0,25
889,ITEM_000889,Packaging,499.5,26
890,ITEM_000890,Wafer,505.0,27
891,ITEM_000891,Chemical,510.5,28
892,ITEM_000892,Gas,516.0,29
893,ITEM_000893,Equipment,521.5,30
894,ITEM_000894,Packaging,527.0,31
895,ITEM_000895,Wafer,532.5,32
896,ITEM_000896,Chemical,538.0,33
897,ITEM_000897,Gas,543.5,34
898,ITEM_000898,Equipment,549.0,35
899,ITEM_000899,Packaging,554.5,36
900,ITEM_000900,Wafer,10.0,7
901,ITEM_000901,Chemical,15.5,8
902,ITEM_000902,Gas,21.0,9
903,ITEM_000903,Equipment,26.5,10
904,ITEM_000904,Packaging,32.0,11
905,ITEM_000905,Wafer,37.5,12
906,ITEM_000906,Chemical,43.0,13
907,ITEM_000907,Gas,48.5,14
908,ITEM_000908,Equipment,54.0,15
909,ITEM_000909,Packaging,59.5,16
910,ITEM_000910,Wafer,65.0,17
911,ITEM_000911,Chemical,70.5,18
912,ITEM_000912,Gas,76.0,19
913,ITEM_000913,Equipment,81.5,20
914,ITEM_000914,Packaging,87.0,21
915,ITEM_000915,Wafer,92.5,22
916,ITEM_000916,Chemical,98.0,23
917,ITEM_000917,Gas,103.5,24
918,ITEM_000918,Equipment,109.0,25
919,ITEM_000919,Packaging,114.5,26
920,ITEM_000920,Wafer,120.0,27
921,ITEM_000921,Chemical,125.5,28
922,ITEM_000922,Gas,131.0,29
923,ITEM_000923,Equipment,136.5,30
924,ITEM_000924,Packaging,142.0,31
925,ITEM_000925,Wafer,147.5,32
926,ITEM_000926,Chemical,153.0,33
927,ITEM_000927,Gas,158.5,34
928,ITEM_000928,Equipment,164.0,35
929,ITEM_000929,Packaging,169.5,36
930,ITEM_000930,Wafer,175.0,7
931,ITEM_000931,Chemical,180.5,8
932,ITEM_000932,Gas,186.0,9
933,ITEM_000933,Equipment,191.5,10
934,ITEM_000934,Packaging,197.0,11
935,ITEM_000935,Wafer,202.5,12
936,ITEM_000936,Chemical,208.0,13
937,ITEM_000937,Gas,213.5,14
938,ITEM_000938,Equipment,219.0,15
939,ITEM_000939,Packaging,224.5,16
940,ITEM_000940,Wafer,230.0,17
941,ITEM_000941,Chemical,235.5,18
942,ITEM_000942,Gas,241.0,19
943,ITEM_000943,Equipment,246.5,20
944,ITEM_000944,Packaging,252.0,21
945,ITEM_000945,Wafer,257.5,22
946,ITEM_000946,Chemical,263.0,23
947,ITEM_000947,Gas,268.5,24
948,ITEM_000948,Equipment,274.0,25
949,ITEM_000949,Packaging,279.5,26
950,ITEM_000950,Wafer,285.0,27
951,ITEM_000951,Chemical,290.5,28
952,ITEM_000952,Gas,296.0,29
953,ITEM_000953,Equipment,301.5,30
954,ITEM_000954,Packaging,307.0,31
955,ITEM_000955,Wafer,312.5,32
956,ITEM_000956,Chemical,318.0,33
957,ITEM_000957,Gas,323.5,34
958,ITEM_000958,Equipment,329.0,35
959,ITEM_000959,Packaging,334.5,36
960,ITEM_000960,Wafer,340.0,7
961,ITEM_000961,Chemical,345.5,8
962,ITEM_000962,Gas,351.0,9
963,ITEM_000963,Equipment,356.5,10
964,ITEM_000964,Packaging,362.0,11
965,ITEM_000965,Wafer,367.5,12
966,ITEM_000966,Chemical,373.0,13
967,ITEM_000967,Gas,378.5,14
968,ITEM_000968,Equipment,384.0,15
969,ITEM_000969,Packaging,389.5,16
970,ITEM_000970,Wafer,395.0,17
971,ITEM_000971,Chemical,400.5,18
972,ITEM_000972,Gas,406.0,19
973,ITEM_000973,Equipment,411.5,20
974,ITEM_000974,Packaging,417.0,21
975,ITEM_000975,Wafer,422.5,22
976,ITEM_000976,Chemical,428.0,23
977,ITEM_000977,Gas,433.5,24
978,ITEM_000978,Equipment,439.0,25
979,ITEM_000979,Packaging,444.5,26
980,ITEM_000980,Wafer,450.0,27
981,ITEM_000981,Chemical,455.5,28
982,ITEM_000982,Gas,461.0,29
983,ITEM_000983,Equipment,466.5,30
984,ITEM_000984,Packaging,472.0,31
985,ITEM_000985,Wafer,477.5,32
986,ITEM_000986,Chemical,483.0,33
987,ITEM_000987,Gas,488.5,34
988,ITEM_000988,Equipment,494.0,35
989,ITEM_000989,Packaging,499.5,36
990,ITEM_000990,Wafer,505.0,7
991,ITEM_000991,Chemical,510.5,8
992,ITEM_000992,Gas,516.0,9
993,ITEM_000993,Equipment,521.5,10
994,ITEM_000994,Packaging,527.0,11
995,ITEM_000995,Wafer,532.5,12
996,ITEM_000996,Chemical,538.0,13
997,ITEM_000997,Gas,543.5,14
998,ITEM_000998,Equipment,549.0,15
999,ITEM_000999,Packaging,554.5,16
1000,ITEM_001000,Wafer,10.0,17
1001,ITEM_001001,Chemical,15.5,18
1002,ITEM_001002,Gas,21.0,19
1003,ITEM_001003,Equipment,26.5,20
1004,ITEM_001004,Packaging,32.0,21
1005,ITEM_001005,Wafer,37.5,22
1006,ITEM_001006,Chemical,43.0,23
1007,ITEM_001007,Gas,48.5,24
1008,ITEM_001008,Equipment,54.0,25
1009,ITEM_001009,Packaging,59.5,26
1010,ITEM_001010,Wafer,65.0,27
1011,ITEM_001011,Chemical,70.5,28
1012,ITEM_001012,Gas,76.0,29
1013,ITEM_001013,Equipment,81.5,30
1014,ITEM_001014,Packaging,87.0,31
1015,ITEM_001015,Wafer,92.5,32
1016,ITEM_001016,Chemical,98.0,33
1017,ITEM_001017,Gas,103.5,34
1018,ITEM_001018,Equipment,109.0,35
1019,ITEM_001019,Packaging,114.5,36
1020,ITEM_001020,Wafer,120.0,7
1021,ITEM_001021,Chemical,125.5,8
1022,ITEM_001022,Gas,131.0,9
1023,ITEM_001023,Equipment,136.5,10
1024,ITEM_001024,Packaging,142.0,11
1025,ITEM_001025,Wafer,147.5,12
1026,ITEM_001026,Chemical,153.0,13
1027,ITEM_001027,Gas,158.5,14
1028,ITEM_001028,Equipment,164.0,15
1029,ITEM_001029,Packaging,169.5,16
1030,ITEM_001030,Wafer,175.0,17
1031,ITEM_001031,Chemical,180.5,18
1032,ITEM_001032,Gas,186.0,19
1033,ITEM_001033,Equipment,191.5,20
1034,ITEM_001034,Packaging,197.0,21
1035,ITEM_001035,Wafer,202.5,22
1036,ITEM_001036,Chemical,208.0,23
1037,ITEM_001037,Gas,213.5,24
1038,ITEM_001038,Equipment,219.0,25
1039,ITEM_001039,Packaging,224.5,26
1040,ITEM_001040,Wafer,230.0,27
1041,ITEM_001041,Chemical,235.5,28
1042,ITEM_001042,Gas,241.0,29
1043,ITEM_001043,Equipment,246.5,30
1044,ITEM_001044,Packaging,252.0,31
1045,ITEM_001045,Wafer,257.5,32
1046,ITEM_001046,Chemical,263.0,33
1047,ITEM_001047,Gas,268.5,34
1048,ITEM_001048,Equipment,274.0,35
1049,ITEM_001049,Packaging,279.5,36
1050,ITEM_001050,Wafer,285.0,7
1051,ITEM_001051,Chemical,290.5,8
1052,ITEM_001052,Gas,296.0,9
1053,ITEM_001053,Equipment,301.5,10
1054,ITEM_001054,Packaging,307.0,11
1055,ITEM_001055,Wafer,312.5,12
1056,ITEM_001056,Chemical,318.0,13
1057,ITEM_001057,Gas,323.5,14
1058,ITEM_001058,Equipment,329.0,15
1059,ITEM_001059,Packaging,334.5,16
1060,ITEM_001060,Wafer,340.0,17
1061,ITEM_001061,Chemical,345.5,18
1062,ITEM_001062,Gas,351.0,19
1063,ITEM_001063,Equipment,356.5,20
1064,ITEM_001064,Packaging,362.0,21
1065,ITEM_001065,Wafer,367.5,22
1066,ITEM_001066,Chemical,373.0,23
1067,ITEM_001067,Gas,378.5,24
1068,ITEM_001068,Equipment,384.0,25
1069,ITEM_001069,Packaging,389.5,26
1070,ITEM_001070,Wafer,395.0,27
1071,ITEM_001071,Chemical,400.5,28
1072,ITEM_001072,Gas,406.0,29
1073,ITEM_001073,Equipment,411.5,30
1074,ITEM_001074,Packaging,417.0,31
1075,ITEM_001075,Wafer,422.5,32
1076,ITEM_001076,Chemical,428.0,33
1077,ITEM_001077,Gas,433.5,34
1078,ITEM_001078,Equipment,439.0,35
1079,ITEM_001079,Packaging,444.5,36
1080,ITEM_001080,Wafer,450.0,7
1081,ITEM_001081,Chemical,455.5,8
1082,ITEM_001082,Gas,461.0,9
1083,ITEM_001083,Equipment,466.5,10
1084,ITEM_001084,Packaging,472.0,11
1085,ITEM_001085,Wafer,477.5,12
1086,ITEM_001086,Chemical,483.0,13
1087,ITEM_001087,Gas,488.5,14
1088,ITEM_001088,Equipment,494.0,15
1089,ITEM_001089,Packaging,499.5,16
1090,ITEM_001090,Wafer,505.0,17
1091,ITEM_001091,Chemical,510.5,18
1092,ITEM_001092,Gas,516.0,19
1093,ITEM_001093,Equipment,521.5,20
1094,ITEM_001094,Packaging,527.0,21
1095,ITEM_001095,Wafer,532.5,22
1096,ITEM_001096,Chemical,538.0,23
1097,ITEM_001097,Gas,543.5,24
1098,ITEM_001098,Equipment,549.0,25
1099,ITEM_001099,Packaging,554.5,26
1100,ITEM_001100,Wafer,10.0,27
1101,ITEM_001101,Chemical,15.5,28
1102,ITEM_001102,Gas,21.0,29
1103,ITEM_001103,Equipment,26.5,30
1104,ITEM_001104,Packaging,32.0,31
1105,ITEM_001105,Wafer,37.5,32
1106,ITEM_001106,Chemical,43.0,33
1107,ITEM_001107,Gas,48.5,34
1108,ITEM_001108,Equipment,54.0,35
1109,ITEM_001109,Packaging,59.5,36
1110,ITEM_001110,Wafer,65.0,7
1111,ITEM_001111,Chemical,70.5,8
1112,ITEM_001112,Gas,76.0,9
1113,ITEM_001113,Equipment,81.5,10
1114,ITEM_001114,Packaging,87.0,11
1115,ITEM_001115,Wafer,92.5,12
1116,ITEM_001116,Chemical,98.0,13
1117,ITEM_001117,Gas,103.5,14
1118,ITEM_001118,Equipment,109.0,15
1119,ITEM_001119,Packaging,114.5,16
1120,ITEM_001120,Wafer,120.0,17
1121,ITEM_001121,Chemical,125.5,18
1122,ITEM_001122,Gas,131.0,19
1123,ITEM_001123,Equipment,136.5,20
1124,ITEM_001124,Packaging,142.0,21
1125,ITEM_001125,Wafer,147.5,22
1126,ITEM_001126,Chemical,153.0,23
1127,ITEM_001127,Gas,158.5,24
1128,ITEM_001128,Equipment,164.0,25
1129,ITEM_001129,Packaging,169.5,26
1130,ITEM_001130,Wafer,175.0,27
1131,ITEM_001131,Chemical,180.5,28
1132,ITEM_001132,Gas,186.0,29
1133,ITEM_001133,Equipment,191.5,30
1134,ITEM_001134,Packaging,197.0,31
1135,ITEM_001135,Wafer,202.5,32
1136,ITEM_001136,Chemical,208.0,33
1137,ITEM_001137,Gas,213.5,34
1138,ITEM_001138,Equipment,219.0,35
1139,ITEM_001139,Packaging,224.5,36
1140,ITEM_001140,Wafer,230.0,7
1141,ITEM_001141,Chemical,235.5,8
1142,ITEM_001142,Gas,241.0,9
1143,ITEM_001143,Equipment,246.5,10
1144,ITEM_001144,Packaging,252.0,11
1145,ITEM_001145,Wafer,257.5,12
1146,ITEM_001146,Chemical,263.0,13
1147,ITEM_001147,Gas,268.5,14
1148,ITEM_001148,Equipment,274.0,15
1149,ITEM_001149,Packaging,279.5,16
1150,ITEM_001150,Wafer,285.0,17
1151,ITEM_001151,Chemical,290.5,18
1152,ITEM_001152,Gas,296.0,19
1153,ITEM_001153,Equipment,301.5,20
1154,ITEM_001154,Packaging,307.0,21
1155,ITEM_001155,Wafer,312.5,22
1156,ITEM_001156,Chemical,318.0,23
1157,ITEM_001157,Gas,323.5,24
1158,ITEM_001158,Equipment,329.0,25
1159,ITEM_001159,Packaging,334.5,26
1160,ITEM_001160,Wafer,340.0,27
1161,ITEM_001161,Chemical,345.5,28
1162,ITEM_001162,Gas,351.0,29
1163,ITEM_001163,Equipment,356.5,30
1164,ITEM_001164,Packaging,362.0,31
1165,ITEM_001165,Wafer,367.5,32
1166,ITEM_001166,Chemical,373.0,33
1167,ITEM_001167,Gas,378.5,34
1168,ITEM_001168,Equipment,384.0,35
1169,ITEM_001169,Packaging,389.5,36
1170,ITEM_001170,Wafer,395.0,7
1171,ITEM_001171,Chemical,400.5,8
1172,ITEM_001172,Gas,406.0,9
1173,ITEM_001173,Equipment,411.5,10
1174,ITEM_001174,Packaging,417.0,11
1175,ITEM_001175,Wafer,422.5,12
1176,ITEM_001176,Chemical,428.0,13
1177,ITEM_001177,Gas,433.5,14
1178,ITEM_001178,Equipment,439.0,15
1179,ITEM_001179,Packaging,444.5,16
1180,ITEM_001180,Wafer,450.0,17
1181,ITEM_001181,Chemical,455.5,18
1182,ITEM_001182,Gas,461.0,19
1183,ITEM_001183,Equipment,466.5,20
1184,ITEM_001184,Packaging,472.0,21
1185,ITEM_001185,Wafer,477.5,22
1186,ITEM_001186,Chemical,483.0,23
1187,ITEM_001187,Gas,488.5,24
1188,ITEM_001188,Equipment,494.0,25
1189,ITEM_001189,Packaging,499.5,26
1190,ITEM_001190,Wafer,505.0,27
1191,ITEM_001191,Chemical,510.5,28
1192,ITEM_001192,Gas,516.0,29
1193,ITEM_001193,Equipment,521.5,30
1194,ITEM_001194,Packaging,527.0,31
1195,ITEM_001195,Wafer,532.5,32
1196,ITEM_001196,Chemical,538.0,33
1197,ITEM_001197,Gas,543.5,34
1198,ITEM_001198,Equipment,549.0,35
1199,ITEM_001199,Packaging,554.5,36
1200,ITEM_001200,Wafer,10.0,7
1201,ITEM_001201,Chemical,15.5,8
1202,ITEM_001202,Gas,21.0,9
1203,ITEM_001203,Equipment,26.5,10
1204,ITEM_001204,Packaging,32.0,11
1205,ITEM_001205,Wafer,37.5,12
1206,ITEM_001206,Chemical,43.0,13
1207,ITEM_001207,Gas,48.5,14
1208,ITEM_001208,Equipment,54.0,15
1209,ITEM_001209,Packaging,59.5,16
1210,ITEM_001210,Wafer,65.0,17
1211,ITEM_001211,Chemical,70.5,18
1212,ITEM_001212,Gas,76.0,19
1213,ITEM_001213,Equipment,81.5,20
1214,ITEM_001214,Packaging,87.0,21
1215,ITEM_001215,Wafer,92.5,22
1216,ITEM_001216,Chemical,98.0,23
1217,ITEM_001217,Gas,103.5,24
1218,ITEM_001218,Equipment,109.0,25
1219,ITEM_001219,Packaging,114.5,26
1220,ITEM_001220,Wafer,120.0,27
1221,ITEM_001221,Chemical,125.5,28
1222,ITEM_001222,Gas,131.0,29
1223,ITEM_001223,Equipment,136.5,30
1224,ITEM_001224,Packaging,142.0,31
1225,ITEM_001225,Wafer,147.5,32
1226,ITEM_001226,Chemical,153.0,33
1227,ITEM_001227,Gas,158.5,34
1228,ITEM_001228,Equipment,164.0,35
1229,ITEM_001229,Packaging,169.5,36
1230,ITEM_001230,Wafer,175.0,7
1231,ITEM_001231,Chemical,180.5,8
1232,ITEM_001232,Gas,186.0,9
1233,ITEM_001233,Equipment,191.5,10
1234,ITEM_001234,Packaging,197.0,11
1235,ITEM_001235,Wafer,202.5,12
1236,ITEM_001236,Chemical,208.0,13
1237,ITEM_001237,Gas,213.5,14
1238,ITEM_001238,Equipment,219.0,15
1239,ITEM_001239,Packaging,224.5,16
1240,ITEM_001240,Wafer,230.0,17
1241,ITEM_001241,Chemical,235.5,18
1242,ITEM_001242,Gas,241.0,19
1243,ITEM_001243,Equipment,246.5,20
1244,ITEM_001244,Packaging,252.0,21
1245,ITEM_001245,Wafer,257.5,22
1246,ITEM_001246,Chemical,263.0,23
1247,ITEM_001247,Gas,268.5,24
1248,ITEM_001248,Equipment,274.0,25
1249,ITEM_001249,Packaging,279.5,26
1250,ITEM_001250,Wafer,285.0,27
1251,ITEM_001251,Chemical,290.5,28
1252,ITEM_001252,Gas,296.0,29
1253,ITEM_001253,Equipment,301.5,30
1254,ITEM_001254,Packaging,307.0,31
1255,ITEM_001255,Wafer,312.5,32
1256,ITEM_001256,Chemical,318.0,33
1257,ITEM_001257,Gas,323.5,34
1258,ITEM_001258,Equipment,329.0,35
1259,ITEM_001259,Packaging,334.5,36
1260,ITEM_001260,Wafer,340.0,7
1261,ITEM_001261,Chemical,345.5,8
1262,ITEM_001262,Gas,351.0,9
1263,ITEM_001263,Equipment,356.5,10
1264,ITEM_001264,Packaging,362.0,11
1265,ITEM_001265,Wafer,367.5,12
1266,ITEM_001266,Chemical,373.0,13
1267,ITEM_001267,Gas,378.5,14
1268,ITEM_001268,Equipment,384.0,15
1269,ITEM_001269,Packaging,389.5,16
1270,ITEM_001270,Wafer,395.0,17
1271,ITEM_001271,Chemical,400.5,18
1272,ITEM_001272,Gas,406.0,19
1273,ITEM_001273,Equipment,411.5,20
1274,ITEM_001274,Packaging,417.0,21
1275,ITEM_001275,Wafer,422.5,22
1276,ITEM_001276,Chemical,428.0,23
1277,ITEM_001277,Gas,433.5,24
1278,ITEM_001278,Equipment,439.0,25
1279,ITEM_001279,Packaging,444.5,26
1280,ITEM_001280,Wafer,450.0,27
1281,ITEM_001281,Chemical,455.5,28
1282,ITEM_001282,Gas,461.0,29
1283,ITEM_001283,Equipment,466.5,30
1284,ITEM_001284,Packaging,472.0,31
1285,ITEM_001285,Wafer,477.5,32
1286,ITEM_001286,Chemical,483.0,33
1287,ITEM_001287,Gas,488.5,34
1288,ITEM_001288,Equipment,494.0,35
1289,ITEM_001289,Packaging,499.5,36
1290,ITEM_001290,Wafer,505.0,7
1291,ITEM_001291,Chemical,510.5,8
1292,ITEM_001292,Gas,516.0,9
1293,ITEM_001293,Equipment,521.5,10
1294,ITEM_001294,Packaging,527.0,11
1295,ITEM_001295,Wafer,532.5,12
1296,ITEM_001296,Chemical,538.0,13
1297,ITEM_001297,Gas,543.5,14
1298,ITEM_001298,Equipment,549.0,15
1299,ITEM_001299,Packaging,554.5,16
1300,ITEM_001300,Wafer,10.0,17
1301,ITEM_001301,Chemical,15.5,18
1302,ITEM_001302,Gas,21.0,19
1303,ITEM_001303,Equipment,26.5,20
1304,ITEM_001304,Packaging,32.0,21
1305,ITEM_001305,Wafer,37.5,22
1306,ITEM_001306,Chemical,43.0,23
1307,ITEM_001307,Gas,48.5,24
1308,ITEM_001308,Equipment,54.0,25
1309,ITEM_001309,Packaging,59.5,26
1310,ITEM_001310,Wafer,65.0,27
1311,ITEM_001311,Chemical,70.5,28
1312,ITEM_001312,Gas,76.0,29
1313,ITEM_001313,Equipment,81.5,30
1314,ITEM_001314,Packaging,87.0,31
1315,ITEM_001315,Wafer,92.5,32
1316,ITEM_001316,Chemical,98.0,33
1317,ITEM_001317,Gas,103.5,34
1318,ITEM_001318,Equipment,109.0,35
1319,ITEM_001319,Packaging,114.5,36
1320,ITEM_001320,Wafer,120.0,7
1321,ITEM_001321,Chemical,125.5,8
1322,ITEM_001322,Gas,131.0,9
1323,ITEM_001323,Equipment,136.5,10
1324,ITEM_001324,Packaging,142.0,11
1325,ITEM_001325,Wafer,147.5,12
1326,ITEM_001326,Chemical,153.0,13
